datetime,evaporation_acft
8/25/10,2059.47445
8/26/10,2057.843
8/27/10,2056.21155
8/28/10,2054.1724
8/29/10,2052.13303
8/30/10,2050.36544
8/31/10,2048.87012
9/1/10,1954.13593
9/2/10,1953.7505
9/3/10,1953.49368
9/4/10,1952.85122
9/5/10,1952.08056
9/6/10,1951.82353
9/7/10,1950.92447
9/8/10,1949.76816
9/9/10,1949.25431
9/10/10,1949.25431
9/11/10,1948.74047
9/12/10,1948.22663
9/13/10,1947.84119
9/14/10,1947.45597
9/15/10,1947.07053
9/16/10,1946.6851
9/17/10,1946.17125
9/18/10,1945.65741
9/19/10,1945.01516
9/20/10,1944.50132
9/21/10,1943.85907
9/22/10,1944.50132
9/23/10,1944.62972
9/24/10,1944.50132
9/25/10,1944.50132
9/26/10,1944.37291
9/27/10,1944.11588
9/28/10,1943.85907
9/29/10,1943.47363
9/30/10,1943.2166
10/1/10,1305.86747
10/2/10,1305.52162
10/3/10,1305.60805
10/4/10,1305.34878
10/5/10,1307.51027
10/6/10,1310.27703
10/7/10,1311.48756
10/8/10,1312.3521
10/9/10,1312.3521
10/10/10,1312.26568
10/11/10,1312.09268
10/12/10,1312.09268
10/13/10,1311.91983
10/14/10,1311.74684
10/15/10,1311.48756
10/16/10,1311.22814
10/17/10,1310.8823
10/18/10,1310.8823
10/19/10,1310.62288
10/20/10,1310.27703
10/21/10,1309.93119
10/22/10,1309.75819
10/23/10,1309.84476
10/24/10,1309.93119
10/25/10,1310.10404
10/26/10,1310.01761
10/27/10,1310.10404
10/28/10,1310.01761
10/29/10,1309.84476
10/30/10,1309.93119
10/31/10,1309.93119
11/1/10,1302.19535
11/2/10,1301.271
11/3/10,1300.43052
11/4/10,1299.59003
11/5/10,1298.49752
11/6/10,1297.57317
11/7/10,1296.64868
11/8/10,1295.13586
11/9/10,1294.46353
11/10/10,1293.62318
11/11/10,1292.19451
11/12/10,1291.27002
11/13/10,1290.26152
11/14/10,1289.25302
11/15/10,1288.49668
11/16/10,1286.89986
11/17/10,1286.31153
11/18/10,1285.05087
11/19/10,1283.87436
11/20/10,1282.69771
11/21/10,1282.27754
11/22/10,1280.76486
11/23/10,1279.16804
11/24/10,1278.83187
11/25/10,1277.4872
11/26/10,1276.31055
11/27/10,1275.21805
11/28/10,1273.95739
11/29/10,1272.94889
11/30/10,1271.43621
12/1/10,984.693663
12/2/10,983.458663
12/3/10,982.743587
12/4/10,981.768493
12/5/10,980.923463
12/6/10,980.013457
12/7/10,979.168317
12/8/10,978.323288
12/9/10,977.543235
12/10/10,976.698205
12/11/10,976.113193
12/12/10,975.1381
12/13/10,974.488001
12/14/10,973.577994
12/15/10,972.927895
12/16/10,972.082866
12/17/10,971.042795
12/18/10,970.392806
12/19/10,969.352736
12/20/10,968.507596
12/21/10,967.79252
12/22/10,967.077555
12/23/10,966.492543
12/24/10,965.842444
12/25/10,965.452362
12/26/10,964.737396
12/27/10,964.02232
12/28/10,963.242268
12/29/10,962.657256
12/30/10,961.877203
12/31/10,961.032063
1/1/11,303.53393
1/2/11,303.197662
1/3/11,302.72691
1/4/11,302.278566
1/5/11,301.852629
1/6/11,301.35947
1/7/11,300.866272
1/8/11,300.373074
1/9/11,300.014437
1/10/11,299.566055
1/11/11,299.095303
1/12/11,298.490029
1/13/11,298.108945
1/14/11,297.526117
1/15/11,297.144996
1/16/11,296.719097
1/17/11,296.315568
1/18/11,295.867224
1/19/11,295.486141
1/20/11,295.015389
1/21/11,294.544637
1/22/11,294.275631
1/23/11,293.804841
1/24/11,293.446165
1/25/11,293.042675
1/26/11,292.59433
1/27/11,292.123578
1/28/11,291.764865
1/29/11,291.361374
1/30/11,290.957883
1/31/11,290.352609
2/1/11,348.185329
2/2/11,347.664325
2/3/11,347.109175
2/4/11,346.492377
2/5/11,345.923061
2/6/11,345.448615
2/7/11,344.997888
2/8/11,344.54716
2/9/11,343.882926
2/10/11,343.384763
2/11/11,342.862883
2/12/11,342.388437
2/13/11,341.866556
2/14/11,341.344629
2/15/11,340.870183
2/16/11,340.300867
2/17/11,339.873857
2/18/11,339.399411
2/19/11,338.735178
2/20/11,338.379367
2/21/11,337.976075
2/22/11,337.620264
2/23/11,337.264406
2/24/11,336.884878
2/25/11,336.552738
2/26/11,336.244362
2/27/11,335.793634
2/28/11,335.437777
3/1/11,515.946038
3/2/11,515.371237
3/3/11,514.832423
3/4/11,514.329454
3/5/11,513.718808
3/6/11,513.179923
3/7/11,512.605193
3/8/11,512.13814
3/9/11,511.617249
3/10/11,511.132344
3/11/11,510.665292
3/12/11,510.19831
3/13/11,509.839077
3/14/11,509.192444
3/15/11,508.869127
3/16/11,508.473978
3/17/11,508.150661
3/18/11,507.791428
3/19/11,507.468111
3/20/11,507.144795
3/21/11,506.641897
3/22/11,506.103083
3/23/11,505.456449
3/24/11,505.0613
3/25/11,504.522415
3/26/11,504.09135
3/27/11,503.552465
3/28/11,502.977734
3/29/11,502.510753
3/30/11,501.935952
3/31/11,501.325234
4/1/11,821.508223
4/2/11,820.525847
4/3/11,819.254604
4/4/11,818.503435
4/5/11,817.98336
4/6/11,817.636606
4/7/11,817.289851
4/8/11,816.943211
4/9/11,816.423136
4/10/11,816.65423
4/11/11,816.712117
4/12/11,816.76989
4/13/11,816.538683
4/14/11,817.116531
4/15/11,817.232078
4/16/11,817.405512
4/17/11,817.636606
4/18/11,818.041134
4/19/11,818.156681
4/20/11,818.445661
4/21/11,818.850076
4/22/11,819.947999
4/23/11,820.872601
4/24/11,821.797091
4/25/11,823.183995
4/26/11,824.108484
4/27/11,825.726481
4/28/11,826.997725
4/29/11,827.806781
4/30/11,829.309118
5/1/11,948.483163
5/2/11,949.355324
5/3/11,950.227353
5/4/11,951.300588
5/5/11,951.971542
5/6/11,952.709432
5/7/11,953.245984
5/8/11,953.782668
5/9/11,955.258449
5/10/11,957.472253
5/11/11,960.490884
5/12/11,964.113401
5/13/11,967.668716
5/14/11,970.284933
5/15/11,972.632743
5/16/11,974.645208
5/17/11,976.926081
5/18/11,978.804408
5/19/11,982.225585
5/20/11,985.445424
5/21/11,988.933802
5/22/11,992.422048
5/23/11,995.507749
5/24/11,998.996127
5/25/11,1001.74648
5/26/11,1005.12635
5/27/11,1008.61526
5/28/11,1012.56915
5/29/11,1016.05805
5/30/11,1020.94229
5/31/11,1026.21427
6/1/11,1644.68302
6/2/11,1653.68928
6/3/11,1662.33524
6/4/11,1670.98119
6/5/11,1680.34755
6/6/11,1689.3538
6/7/11,1699.56078
6/8/11,1710.48837
6/9/11,1722.97697
6/10/11,1735.46558
6/11/11,1749.03487
6/12/11,1762.12384
6/13/11,1775.09278
6/14/11,1787.94168
6/15/11,1800.19022
6/16/11,1813.27919
6/17/11,1824.08674
6/18/11,1834.77405
6/19/11,1846.4121
6/20/11,1858.26329
6/21/11,1869.34999
6/22/11,1879.92696
6/23/11,1889.86661
6/24/11,1899.04177
6/25/11,1907.83478
6/26/11,1916.75497
6/27/11,1925.80274
6/28/11,1934.85032
6/29/11,1943.51595
6/30/11,1952.6911
7/1/11,2268.31013
7/2/11,2278.40649
7/3/11,2289.86386
7/4/11,2299.99927
7/5/11,2309.40028
7/6/11,2317.62617
7/7/11,2326.88035
7/8/11,2335.25307
7/9/11,2343.33213
7/10/11,2350.97045
7/11/11,2358.75561
7/12/11,2367.12857
7/13/11,2375.50129
7/14/11,2383.13961
7/15/11,2391.0716
7/16/11,2398.12236
7/17/11,2404.43873
7/18/11,2408.6985
7/19/11,2412.95851
7/20/11,2416.63073
7/21/11,2419.71538
7/22/11,2422.58169
7/23/11,2425.96405
7/24/11,2428.8391
7/25/11,2432.05221
7/26/11,2432.05221
7/27/11,2432.8978
7/28/11,2434.08167
7/29/11,2435.26554
7/30/11,2436.11113
7/31/11,2435.43457
8/1/11,2426.08263
8/2/11,2424.9119
8/3/11,2424.4099
8/4/11,2423.23918
8/5/11,2421.06445
8/6/11,2418.72278
8/7/11,2417.21723
8/8/11,2414.70814
8/9/11,2412.70083
8/10/11,2409.77287
8/11/11,2407.44806
8/12/11,2404.68751
8/13/11,2401.34553
8/14/11,2398.58475
8/15/11,2395.96945
8/16/11,2392.482
8/17/11,2389.28549
8/18/11,2386.52471
8/19/11,2383.03749
8/20/11,2379.98623
8/21/11,2376.499
8/22/11,2373.44774
8/23/11,2369.96051
8/24/11,2366.76378
8/25/11,2362.98607
8/26/11,2359.78933
8/27/11,2356.15686
8/28/11,2353.25084
8/29/11,2349.4729
8/30/11,2347.00284
8/31/11,2344.8235
9/1/11,2232.51299
9/2/11,2231.13995
9/3/11,2230.04142
9/4/11,2228.66816
9/5/11,2226.74585
9/6/11,2225.50985
9/7/11,2223.99954
9/8/11,2222.35175
9/9/11,2221.80249
9/10/11,2220.42923
9/11/11,2218.9187
9/12/11,2217.82018
9/13/11,2216.72165
9/14/11,2217.4084
9/15/11,2216.72165
9/16/11,2215.76061
9/17/11,2215.07409
9/18/11,2215.21135
9/19/11,2214.52482
9/20/11,2213.83808
9/21/11,2213.4263
9/22/11,2212.32756
9/23/11,2211.36651
9/24/11,2210.40525
9/25/11,2209.58125
9/26/11,2208.2082
9/27/11,2206.97242
9/28/11,2205.59915
9/29/11,2204.36337
9/30/11,2202.30358
10/1/11,1479.57041
10/2/11,1479.20074
10/3/11,1478.27662
10/4/11,1476.79792
10/5/11,1475.87366
10/6/11,1474.85716
10/7/11,1473.65561
10/8/11,1473.74814
10/9/11,1472.63897
10/10/11,1472.08453
10/11/11,1471.34518
10/12/11,1470.88312
10/13/11,1470.14377
10/14/11,1469.40442
10/15/11,1468.48016
10/16/11,1467.74081
10/17/11,1467.00146
10/18/11,1466.16973
10/19/11,1465.15308
10/20/11,1464.41373
10/21/11,1463.48962
10/22/11,1462.75027
10/23/11,1461.91854
10/24/11,1460.90189
10/25/11,1460.25492
10/26/11,1459.42319
10/27/11,1458.22164
10/28/11,1457.57482
10/29/11,1456.74308
10/30/11,1456.1885
10/31/11,1455.35677
11/1/11,1443.84182
11/2/11,1443.21255
11/3/11,1442.22372
11/4/11,1441.77647
11/5/11,1440.70641
11/6/11,1439.72548
11/7/11,1439.19053
11/8/11,1438.47715
11/9/11,1437.40709
11/10/11,1436.69372
11/11/11,1434.99943
11/12/11,1433.48355
11/13/11,1431.87853
11/14/11,1430.45164
11/15/11,1429.38158
11/16/11,1427.68743
11/17/11,1426.08227
11/18/11,1424.47725
11/19/11,1422.78296
11/20/11,1421.1778
11/21/11,1419.03782
11/22/11,1417.5218
11/23/11,1415.91678
11/24/11,1413.8658
11/25/11,1411.99323
11/26/11,1410.38807
11/27/11,1408.69392
11/28/11,1406.82121
11/29/11,1404.94864
11/30/11,1403.43276
12/1/11,1086.46277
12/2/11,1085.01427
12/3/11,1083.97966
12/4/11,1082.46233
12/5/11,1081.08289
12/6/11,1079.97933
12/7/11,1078.53094
12/8/11,1077.1515
12/9/11,1075.63406
12/10/11,1074.04767
12/11/11,1072.53034
12/12/11,1071.08195
12/13/11,1069.56451
12/14/11,1068.11612
12/15/11,1067.01257
12/16/11,1065.49524
12/17/11,1064.46063
12/18/11,1062.94319
12/19/11,1061.90869
12/20/11,1060.52913
12/21/11,1059.28769
12/22/11,1058.18414
12/23/11,1056.3908
12/24/11,1055.08042
12/25/11,1053.49403
12/26/11,1052.11459
12/27/11,1050.59726
12/28/11,1049.56265
12/29/11,1048.46306
12/30/11,1047.16297
12/31/11,1046.90295
1/1/12,333.12465
1/2/12,332.855644
1/3/12,332.586637
1/4/12,332.272777
1/5/12,331.981363
1/6/12,331.667541
1/7/12,331.465757
1/8/12,331.219197
1/9/12,330.882929
1/10/12,330.681145
1/11/12,330.591515
1/12/12,330.367324
1/13/12,330.187986
1/14/12,329.98624
1/15/12,329.806903
1/16/12,329.67238
1/17/12,329.42582
1/18/12,329.156813
1/19/12,328.887768
1/20/12,328.775692
1/21/12,328.506685
1/22/12,328.484278
1/23/12,328.30494
1/24/12,328.192863
1/25/12,327.968672
1/26/12,327.834188
1/27/12,327.699666
1/28/12,327.520328
1/29/12,327.408251
1/30/12,327.184098
1/31/12,327.027168
2/1/12,380.101166
2/2/12,379.889366
2/3/12,379.730492
2/4/12,379.651056
2/5/12,379.492228
2/6/12,379.30689
2/7/12,379.174526
2/8/12,379.068626
2/9/12,378.909798
2/10/12,378.671488
2/11/12,378.61856
2/12/12,378.38025
2/13/12,378.27435
2/14/12,378.089058
2/15/12,378.036085
2/16/12,377.903721
2/17/12,377.69192
2/18/12,377.612483
2/19/12,377.374218
2/20/12,377.268318
2/21/12,377.162417
2/22/12,376.924153
2/23/12,376.87118
2/24/12,376.659379
2/25/12,376.447578
2/26/12,376.368186
2/27/12,376.156386
2/28/12,376.023976
2/29/12,375.891612
3/1/12,597.984363
3/2/12,597.859788
3/3/12,597.735213
3/4/12,597.735213
3/5/12,597.527635
3/6/12,597.278485
3/7/12,597.236984
3/8/12,596.946332
3/9/12,596.863329
3/10/12,596.780256
3/11/12,596.738754
3/12/12,596.655751
3/13/12,596.531176
3/14/12,596.531176
3/15/12,596.572678
3/16/12,596.614179
3/17/12,596.738754
3/18/12,596.863329
3/19/12,596.863329
3/20/12,596.987834
3/21/12,597.112409
3/22/12,597.195482
3/23/12,597.278485
3/24/12,597.486063
3/25/12,597.652139
3/26/12,597.652139
3/27/12,597.735213
3/28/12,597.818216
3/29/12,597.942791
3/30/12,598.108867
3/31/12,598.274944
4/1/12,978.711563
4/2/12,978.84506
4/3/12,979.24578
4/4/12,979.579637
4/5/12,979.980243
4/6/12,980.113854
4/7/12,980.314214
4/8/12,980.781569
4/9/12,981.048678
4/10/12,981.249038
4/11/12,981.850117
4/12/12,981.516146
4/13/12,981.583008
4/14/12,981.382649
4/15/12,982.050363
4/16/12,982.250723
4/17/12,982.183974
4/18/12,982.384334
4/19/12,982.250723
4/20/12,982.317472
4/21/12,982.317472
4/22/12,982.250723
4/23/12,981.783255
4/24/12,981.382649
4/25/12,981.33253
4/26/12,981.282412
4/27/12,981.232407
4/28/12,981.182289
4/29/12,981.11554
4/30/12,981.182289
5/1/12,1124.2887
5/2/12,1124.59882
5/3/12,1124.59882
5/4/12,1124.67631
5/5/12,1125.52916
5/6/12,1125.21905
5/7/12,1125.60666
5/8/12,1124.90893
5/9/12,1125.14142
5/10/12,1125.14142
5/11/12,1125.14142
5/12/12,1125.60666
5/13/12,1125.68416
5/14/12,1125.91678
5/15/12,1125.99427
5/16/12,1125.91678
5/17/12,1125.52916
5/18/12,1125.37404
5/19/12,1125.68416
5/20/12,1125.83928
5/21/12,1125.60666
5/22/12,1125.60666
5/23/12,1125.83928
5/24/12,1125.29654
5/25/12,1125.99427
5/26/12,1126.14927
5/27/12,1127.93247
5/28/12,1129.17293
5/29/12,1130.18078
5/30/12,1131.57637
5/31/12,1132.42922
6/1/12,1800.91062
6/2/12,1800.55052
6/3/12,1801.03085
6/4/12,1800.43029
6/5/12,1799.58986
6/6/12,1798.86926
6/7/12,1798.2689
6/8/12,1797.06797
6/9/12,1795.98728
6/10/12,1796.46761
6/11/12,1795.02661
6/12/12,1793.70565
6/13/12,1792.50493
6/14/12,1791.304
6/15/12,1790.2233
6/16/12,1788.90234
6/17/12,1787.82165
6/18/12,1786.02036
6/19/12,1784.21927
6/20/12,1782.65804
6/21/12,1780.61669
6/22/12,1778.93543
6/23/12,1777.49464
6/24/12,1776.17368
6/25/12,1774.37238
6/26/12,1772.33103
6/27/12,1770.28967
6/28/12,1768.60841
6/29/12,1766.56706
6/30/12,1765.00603
7/1/12,2041.37001
7/2/12,2038.48312
7/3/12,2035.73364
7/4/12,2033.53406
7/5/12,2031.05964
7/6/12,2028.30993
7/7/12,2025.83552
7/8/12,2023.49852
7/9/12,2020.74904
7/10/12,2018.13698
7/11/12,2015.52492
7/12/12,2012.91286
7/13/12,2010.57586
7/14/12,2008.37628
7/15/12,2006.1767
7/16/12,2004.25218
7/17/12,2001.77753
7/18/12,1999.30312
7/19/12,1997.24095
7/20/12,1994.49147
7/21/12,1992.3606
7/22/12,1990.22973
7/23/12,1987.6179
7/24/12,1984.73077
7/25/12,1982.53119
7/26/12,1980.05678
7/27/12,1978.13202
7/28/12,1975.79503
7/29/12,1973.80157
7/30/12,1971.80834
7/31/12,1969.3337
8/1/12,1963.4907
8/2/12,1961.45132
8/3/12,1958.86813
8/4/12,1957.23668
8/5/12,1955.1973
8/6/12,1952.75024
8/7/12,1950.43907
8/8/12,1948.2638
8/9/12,1946.08852
8/10/12,1943.64123
8/11/12,1941.19416
8/12/12,1939.29068
8/13/12,1936.57159
8/14/12,1935.21217
8/15/12,1932.49308
8/16/12,1930.04578
8/17/12,1927.59871
8/18/12,1925.28755
8/19/12,1923.11227
8/20/12,1920.52908
8/21/12,1918.42176
8/22/12,1916.31443
8/23/12,1914.27506
8/24/12,1912.57566
8/25/12,1910.87625
8/26/12,1908.76893
8/27/12,1906.66161
8/28/12,1904.48634
8/29/12,1902.99101
8/30/12,1901.22343
8/31/12,1900.27169
9/1/12,1813.34289
9/2/12,1812.34719
9/3/12,1811.35172
9/4/12,1810.35602
9/5/12,1809.36055
9/6/12,1808.33286
9/7/12,1807.17677
9/8/12,1806.4059
9/9/12,1805.50683
9/10/12,1804.60755
9/11/12,1803.70827
9/12/12,1803.45146
9/13/12,1802.80899
9/14/12,1802.03834
9/15/12,1801.13906
9/16/12,1800.23978
9/17/12,1799.46912
9/18/12,1798.56984
9/19/12,1797.67056
9/20/12,1796.8999
9/21/12,1795.87222
9/22/12,1794.97294
9/23/12,1794.07366
9/24/12,1793.2388
9/25/12,1792.40372
9/26/12,1791.50444
9/27/12,1790.47676
9/28/12,1789.44907
9/29/12,1788.54979
9/30/12,1787.77913
10/1/12,1200.98997
10/2/12,1200.3847
10/3/12,1199.6498
10/4/12,1198.9149
10/5/12,1198.56905
10/6/12,1197.96379
10/7/12,1197.18567
10/8/12,1196.40756
10/9/12,1195.80229
10/10/12,1195.1106
10/11/12,1194.9088
10/12/12,1194.70714
10/13/12,1194.50533
10/14/12,1193.90007
10/15/12,1193.20838
10/16/12,1192.43026
10/17/12,1191.73857
10/18/12,1191.4793
10/19/12,1191.04688
10/20/12,1190.18234
10/21/12,1189.74993
10/22/12,1189.05824
10/23/12,1188.53954
10/24/12,1187.96921
10/25/12,1187.44526
10/26/12,1186.77165
10/27/12,1186.17286
10/28/12,1185.64906
10/29/12,1185.1251
10/30/12,1184.60115
10/31/12,1184.15217
11/1/12,1180.27807
11/2/12,1179.91418
11/3/12,1179.47769
11/4/12,1179.04106
11/5/12,1178.67731
11/6/12,1178.16793
11/7/12,1177.80405
11/8/12,1177.07642
11/9/12,1176.93092
11/10/12,1176.13055
11/11/12,1175.62117
11/12/12,1175.33017
11/13/12,1174.5298
11/14/12,1174.09317
11/15/12,1173.58393
11/16/12,1173.29279
11/17/12,1172.56516
11/18/12,1172.05592
11/19/12,1168.70878
11/20/12,1163.39715
11/21/12,1158.44926
11/22/12,1154.37449
11/23/12,1152.26436
11/24/12,1151.90062
11/25/12,1151.39123
11/26/12,1151.02749
11/27/12,1150.44536
11/28/12,1149.93598
11/29/12,1149.20835
11/30/12,1149.13561
12/1/12,889.872267
12/2/12,888.915459
12/3/12,888.29638
12/4/12,887.508492
12/5/12,886.607954
12/6/12,885.876335
12/7/12,884.975797
12/8/12,884.0191
12/9/12,883.062292
12/10/12,881.936674
12/11/12,880.979866
12/12/12,879.910519
12/13/12,879.23517
12/14/12,878.334742
12/15/12,877.152855
12/16/12,876.252317
12/17/12,875.464318
12/18/12,874.507621
12/19/12,873.888542
12/20/12,873.213083
12/21/12,872.143846
12/22/12,871.018229
12/23/12,870.11769
12/24/12,868.935803
12/25/12,867.866455
12/26/12,866.656378
12/27/12,865.446411
12/28/12,864.489603
12/29/12,863.420255
12/30/12,862.407178
12/31/12,861.244084
1/1/13,268.986706
1/2/13,268.579396
1/3/13,268.21087
1/4/13,267.80356
1/5/13,267.512641
1/6/13,267.163507
1/7/13,266.775589
1/8/13,266.368279
1/9/13,265.960969
1/10/13,265.553621
1/11/13,265.146311
1/12/13,264.836
1/13/13,264.486866
1/14/13,264.137732
1/15/13,263.788599
1/16/13,263.439503
1/17/13,263.070977
1/18/13,262.721843
1/19/13,262.37271
1/20/13,262.023576
1/21/13,261.65505
1/22/13,261.364131
1/23/13,260.976213
1/24/13,260.665863
1/25/13,260.33616
1/26/13,260.122809
1/27/13,259.851243
1/28/13,259.599108
1/29/13,259.327543
1/30/13,259.153014
1/31/13,258.900841
2/1/13,310.292163
2/2/13,310.102422
2/3/13,310.007505
2/4/13,309.746564
2/5/13,309.461906
2/6/13,309.200966
2/7/13,308.940026
2/8/13,308.679085
2/9/13,308.418145
2/10/13,308.228357
2/11/13,307.943699
2/12/13,307.706476
2/13/13,307.398054
2/14/13,307.184549
2/15/13,306.923609
2/16/13,306.710103
2/17/13,306.425445
2/18/13,306.200105
2/19/13,305.974717
2/20/13,305.618907
2/21/13,305.334249
2/22/13,305.120743
2/23/13,304.930956
2/24/13,304.693733
2/25/13,304.337876
2/26/13,304.053218
2/27/13,303.744842
2/28/13,303.460184
3/1/13,467.736986
3/2/13,467.413669
3/3/13,467.234017
3/4/13,466.838868
3/5/13,466.587454
3/6/13,466.084486
3/7/13,465.689337
3/8/13,465.401936
3/9/13,465.312181
3/10/13,465.222355
3/11/13,464.970871
3/12/13,464.611638
3/13/13,464.324237
3/14/13,463.929088
3/15/13,463.498022
3/16/13,463.318441
3/17/13,463.210622
3/18/13,462.815473
3/19/13,462.683095
3/20/13,462.39371
3/21/13,462.458018
3/22/13,462.18471
3/23/13,461.911402
3/24/13,461.622017
3/25/13,461.268324
3/26/13,460.914631
3/27/13,460.49663
3/28/13,460.207245
3/29/13,459.853553
3/30/13,459.660629
3/31/13,459.435552
4/1/13,754.524858
4/2/13,753.800452
4/3/13,753.386505
4/4/13,752.765585
4/5/13,752.403382
4/6/13,751.937692
4/7/13,751.523746
4/8/13,751.368516
4/9/13,750.851082
4/10/13,750.204291
4/11/13,749.557499
4/12/13,749.143553
4/13/13,748.884836
4/14/13,748.729606
4/15/13,748.626119
4/16/13,747.953456
4/17/13,747.53951
4/18/13,746.970333
4/19/13,746.504643
4/20/13,746.194183
4/21/13,746.090696
4/22/13,745.728493
4/23/13,745.36629
4/24/13,744.797113
4/25/13,744.27968
4/26/13,743.865733
4/27/13,743.50353
4/28/13,743.19307
4/29/13,742.986097
4/30/13,742.41692
5/1/13,845.926135
5/2/13,845.265614
5/3/13,844.965377
5/4/13,844.845283
5/5/13,845.085472
5/6/13,844.665141
5/7/13,844.184762
5/8/13,844.00462
5/9/13,844.24481
5/10/13,844.304857
5/11/13,844.364904
5/12/13,844.605094
5/13/13,844.545046
5/14/13,844.484999
5/15/13,844.545046
5/16/13,844.605094
5/17/13,845.145519
5/18/13,846.526608
5/19/13,847.667507
5/20/13,849.408879
5/21/13,851.210298
5/22/13,852.711481
5/23/13,853.672238
5/24/13,855.113374
5/25/13,856.254273
5/26/13,857.21503
5/27/13,858.536071
5/28/13,860.037254
5/29/13,861.538436
5/30/13,863.219761
5/31/13,864.420708
6/1/13,1386.33528
6/2/13,1387.26617
6/3/13,1387.8247
6/4/13,1388.29015
6/5/13,1389.22104
6/6/13,1389.77958
6/7/13,1390.34892
6/8/13,1391.28425
6/9/13,1392.42738
6/10/13,1393.98633
6/11/13,1395.02556
6/12/13,1396.4804
6/13/13,1397.72743
6/14/13,1398.87057
6/15/13,1400.1176
6/16/13,1401.36484
6/17/13,1401.98825
6/18/13,1402.50797
6/19/13,1402.40407
6/20/13,1401.98825
6/21/13,1401.46874
6/22/13,1400.84512
6/23/13,1400.0137
6/24/13,1398.97447
6/25/13,1397.72743
6/26/13,1396.5843
6/27/13,1395.44117
6/28/13,1394.19414
6/29/13,1392.9471
6/30/13,1390.97254
7/1/13,1614.45349
7/2/13,1612.74766
7/3/13,1610.82861
7/4/13,1608.90956
7/5/13,1606.99051
7/6/13,1605.17807
7/7/13,1603.36563
7/8/13,1601.02012
7/9/13,1598.67461
7/10/13,1596.3291
7/11/13,1593.9836
7/12/13,1591.53147
7/13/13,1589.61242
7/14/13,1587.58675
7/15/13,1585.6677
7/16/13,1583.48211
7/17/13,1581.29653
7/18/13,1579.16425
7/19/13,1577.88488
7/20/13,1576.12575
7/21/13,1574.36661
7/22/13,1572.12772
7/23/13,1570.10205
7/24/13,1568.28961
7/25/13,1565.83749
7/26/13,1563.66967
7/27/13,1561.50185
7/28/13,1559.33404
7/29/13,1557.09514
7/30/13,1554.85625
7/31/13,1553.04381
8/1/13,1552.94696
8/2/13,1551.04852
8/3/13,1549.88836
8/4/13,1548.25359
8/5/13,1546.61882
8/6/13,1544.40398
8/7/13,1543.24382
8/8/13,1541.13444
8/9/13,1539.236
8/10/13,1538.18131
8/11/13,1536.91568
8/12/13,1535.33365
8/13/13,1532.80239
8/14/13,1531.00942
8/15/13,1529.21645
8/16/13,1527.0016
8/17/13,1525.63051
8/18/13,1523.943
8/19/13,1521.72815
8/20/13,1519.30237
8/21/13,1517.19299
8/22/13,1515.08361
8/23/13,1513.46642
8/24/13,1511.3922
8/25/13,1510.23204
8/26/13,1509.59923
8/27/13,1510.33751
8/28/13,1509.59923
8/29/13,1508.43907
8/30/13,1507.06797
8/31/13,1506.43516
9/1/13,1441.8602
9/2/13,1441.66082
9/3/13,1440.66394
9/4/13,1439.36801
9/5/13,1438.47082
9/6/13,1437.57363
9/7/13,1436.67644
9/8/13,1437.77301
9/9/13,1438.57051
9/10/13,1441.76051
9/11/13,1444.95051
9/12/13,1448.04082
9/13/13,1448.83832
9/14/13,1451.52988
9/15/13,1454.42082
9/16/13,1455.71676
9/17/13,1456.91301
9/18/13,1457.41145
9/19/13,1457.51113
9/20/13,1457.61082
9/21/13,1457.61082
9/22/13,1457.61082
9/23/13,1457.61082
9/24/13,1457.8102
9/25/13,1459.4052
9/26/13,1459.30551
9/27/13,1459.4052
9/28/13,1459.10613
9/29/13,1458.80707
9/30/13,1458.10926
10/1/13,979.799554
10/2/13,979.799554
10/3/13,979.933739
10/4/13,979.732461
10/5/13,979.396999
10/6/13,979.195721
10/7/13,979.061536
10/8/13,978.726074
10/9/13,978.524796
10/10/13,978.591889
10/11/13,978.256426
10/12/13,978.524796
10/13/13,978.591889
10/14/13,979.128629
10/15/13,978.860259
10/16/13,978.658981
10/17/13,978.994444
10/18/13,978.793166
10/19/13,978.726074
10/20/13,978.658981
10/21/13,978.591889
10/22/13,978.524796
10/23/13,978.390611
10/24/13,978.390611
10/25/13,978.122241
10/26/13,978.055149
10/27/13,978.055149
10/28/13,978.055149
10/29/13,977.585502
10/30/13,977.652594
10/31/13,977.317132
11/1/13,979.60774
11/2/13,979.803548
11/3/13,980.260434
11/4/13,980.129895
11/5/13,979.67301
11/6/13,979.477202
11/7/13,979.411932
11/8/13,979.216124
11/9/13,979.281394
11/10/13,979.216124
11/11/13,977.519121
11/12/13,973.211342
11/13/13,968.642486
11/14/13,964.171534
11/15/13,959.700582
11/16/13,958.525734
11/17/13,958.460464
11/18/13,958.395195
11/19/13,958.134117
11/20/13,958.068848
11/21/13,958.460464
11/22/13,959.178427
11/23/13,959.700582
11/24/13,960.026929
11/25/13,960.353276
11/26/13,960.483815
11/27/13,960.614353
11/28/13,960.614353
11/29/13,960.483815
11/30/13,960.288007
12/1/13,744.411553
12/2/13,743.805687
12/3/13,743.19982
12/4/13,742.846398
12/5/13,742.492976
12/6/13,742.089065
12/7/13,741.533687
12/8/13,741.281243
12/9/13,740.52391
12/10/13,739.867554
12/11/13,738.908266
12/12/13,737.948977
12/13/13,736.989689
12/14/13,736.232355
12/15/13,735.576
12/16/13,734.768178
12/17/13,734.061334
12/18/13,733.404978
